specObjID,mjd,plate,tile,fiberID,z,zErr,class,subClass,zWarning,ra,dec,cx,cy,cz,htmID,sciencePrimary,legacyPrimary,seguePrimary,segue1Primary,segue2Primary,bossPrimary,sdssPrimary,survey,programname,legacy_target1,legacy_target2,special_target1,special_target2,segue1_target1,segue1_target2,segue2_target1,segue2_target2,boss_target1,ancillary_target1,ancillary_target2,plateID,sourceType,targetObjID,objID,skyVersion,run,rerun,camcol,field,obj,mode,nChild,type,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,fiberMagErr_u,fiberMagErr_g,fiberMagErr_r,fiberMagErr_i,fiberMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,mRrCc_r,mRrCcErr_r,score,resolveStatus,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,photoRa,photoDec,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,fieldID,dered_u,dered_g,dered_r,dered_i,dered_z
8321773440479809536,56781,7391,15862,899,0.8268688,0.0003279687,GALAXY,,0,161.89658,45.981056,-0.660496855302575,0.215927287147226,0.719110082533022,16417929154657,1,0,0,0,0,1,0,boss,sequels,0,0,0,0,0,0,0,0,0,0,9007199254740992,8321526325245388800,SEQUELS_TARGET,1237660636534080075,1237660636534080075,2,3530,301,5,281,587,1,0,3,105658611536728,23.541,22.7015,22.02785,20.93801,20.22073,0.5394716,0.1340024,0.1200953,0.07416,0.1257906,23.64621,22.83632,22.20858,20.85218,20.2184,0.3495379,0.1677193,0.1203136,0.08132464,0.1558385,23.79909,22.29826,21.93938,20.34647,19.50775,1.650885,0.2307036,0.3033797,0.1181645,0.176973,23.5228,22.42025,21.71868,20.51641,19.84975,0.6909109,0.1289302,0.1247546,0.06715287,0.1215329,23.63699,22.11476,21.71979,20.14077,19.15462,0.849714,0.1285223,0.1426062,0.0633021,0.1149716,6.578933,1.550511,0.7998767,257,24577,24577,24577,24577,24577,161.896577055887,45.9810556312783,0.0878395,0.06844394,0.0473492,0.03518553,0.02617157,1237660636534079488,23.43496,22.35181,21.67133,20.48123,19.82358
3654751994578575360,54939,3246,444,294,0.0004172822,1.58617E-05,STAR,G2,0,176.01244,5.2682123,-0.993365190422348,0.0692461311174914,0.0918181451698515,15406673008101,1,0,1,0,1,0,1,segue2,segue2,0,0,0,0,0,0,-2147483647,-2147483648,0,0,0,3654671180473933824,STAR,11549607317930040,1237654605869547663,2,2126,301,4,379,143,1,0,6,158398662443008,19.82878,18.72901,18.30096,18.14677,18.03801,0.0362785,0.01522262,0.01393855,0.01732671,0.02480117,20.12445,19.02074,18.61058,18.46701,18.36405,0.03932904,0.0081769,0.00796227,0.008885869,0.02897127,19.85777,18.76785,18.34307,18.19394,18.10831,0.04047494,0.008160783,0.00811666,0.009249038,0.03160862,19.84636,18.73329,18.31034,18.1454,18.0373,0.03174748,0.007915013,0.007571109,0.008110477,0.01992287,19.84167,18.73226,18.31034,18.14463,18.03431,0.0317438,0.007914132,0.00757111,0.00838926,0.0199227,2.391748,0.01183296,0.9106826,257,24577,24577,24577,24577,24577,176.012435602842,5.26821135621318,0.09116876,0.07103808,0.04914382,0.03651912,0.02716352,1237654605869547520,19.75519,18.66225,18.2612,18.10888,18.01014
1040391202844731392,52409,924,696,217,0.4018737,0.0001522195,GALAXY,,0,230.38111,-2.2940327,-0.637166933025709,-0.769685702423376,-0.0400277271856078,11627976352640,1,1,0,0,0,0,1,sdss,legacy,32,0,0,0,0,0,0,0,0,0,0,1040331554338924544,GALAXY,10025542484641,1237655498139239208,2,2334,301,2,230,808,1,0,3,68988043520,25.74294,22.08657,20.39143,19.60612,19.05243,0.7512604,0.09155888,0.03111115,0.0256939,0.04956748,24.82634,22.23427,20.41151,19.59604,19.13696,1.079896,0.1063467,0.03225391,0.018866,0.05807405,25.56994,21.69612,19.171,18.47506,18.01391,5.171393,0.4574876,0.0640259,0.0670867,0.1294008,26.7779,20.98797,19.06672,18.26551,17.7816,0.7978233,0.08754782,0.02385839,0.01816629,0.04213969,25.9946,21.41222,19.06672,18.42182,17.91077,0.6820626,0.0847307,0.02385838,0.01807357,0.04207256,11.51265,0.4614572,0.8509504,257,24577,24577,24577,24577,24577,230.381099663474,-2.29403155152596,0.7342515,0.5721238,0.3957926,0.2941163,0.2187685,1237655498139238400,26.04365,20.41585,18.67092,17.97139,17.56284
8220418259020959744,56746,7301,15813,811,0.5857962,0.0002977165,GALAXY,,4,125.46354,52.731024,-0.351335293510813,0.493217498776391,0.795801489339164,16254256741688,1,0,0,0,0,1,0,boss,sequels,0,0,0,0,0,0,0,0,0,0,9007199254740992,8220195333042350080,SEQUELS_TARGET,1237663546365510342,1237663546365510342,2,4208,301,1,145,710,1,0,3,68987912448,23.94377,23.72057,22.23178,21.23544,20.3272,0.7572247,0.3303307,0.1432783,0.08181126,0.1581939,24.67549,23.73318,22.31424,21.37544,20.57111,0.9326304,0.3566,0.1909289,0.1243781,0.2206723,24.16762,22.82611,22.13222,21.10698,20.02863,2.51235,0.4454817,0.4809009,0.3230699,0.3713871,24.58973,23.41597,21.77728,20.80713,20.04111,1.177283,0.3404486,0.1380006,0.08354089,0.1684648,21.81855,21.05293,21.77728,20.91993,20.03206,1.192561,0.282744,0.1434064,0.08195836,0.3362041,9.126791,2.280545,0.8192097,257,24577,24577,24577,24577,24577,125.463537873497,52.7310239460096,0.2632795,0.2051456,0.1419188,0.1054609,0.0784435,1237663546365509632,24.32645,23.21083,21.63537,20.70166,19.96267
9070504581906321408,57186,8056,16540,927,3.254807,0.0002132624,QSO,BROADLINE,0,250.05819,49.760393,-0.22032344613428,-0.607251905885548,0.763349658991137,15316784376622,1,0,0,0,0,1,0,eboss,eboss,0,0,0,0,0,0,0,0,0,0,0,9070249770090506240,QSO,1237665570904146720,1237665570904146720,2,4679,301,4,121,800,1,0,6,69055152968,24.05552,20.64106,20.49415,20.4922,20.6651,0.731074,0.02448568,0.02621529,0.03362698,0.1643061,23.69804,20.91175,20.82321,20.75899,21.05359,0.8596795,0.031375,0.02636452,0.05592453,0.3256134,24.50982,20.65414,20.59405,20.45959,20.77971,1.681019,0.03359276,0.04665178,0.06044611,0.3657957,24.00571,20.63388,20.50608,20.48902,20.64572,0.7295787,0.0234343,0.02656865,0.03329972,0.1712252,22.5775,20.61753,20.50608,20.44412,20.50221,0.6742811,0.02610822,0.02914751,0.03357128,0.216504,2.132551,0.07186419,0.9755911,257,24577,24577,24577,24577,24577,250.058187208625,49.7603933966092,0.0567755,0.04423909,0.03060439,0.02274234,0.01691613,1237665570904145920,23.94894,20.58964,20.47547,20.46627,20.62881
6966176199736578048,56244,6187,15260,849,2.701335,0.0001523082,QSO,BROADLINE,0,8.40662279999998,20.260609,0.928047468411633,0.137151740857622,0.346290768508897,17282536384567,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,0,0,1280,6965942828397504512,QSO_VAR_SDSS,1237679460821172295,1237679460821172295,2,7913,301,4,11,71,1,0,6,35253360132112,20.02823,18.95499,18.6915,18.5423,18.42389,0.05778294,0.0248794,0.03012216,0.03659139,0.03717424,20.25689,19.11213,18.76933,18.60734,18.50441,0.06144893,0.0232605,0.02717459,0.04492075,0.04756548,20.15211,18.9656,18.69778,18.56937,18.43808,0.08850002,0.03567475,0.06335388,0.07789539,0.07815614,20.05046,18.93793,18.67675,18.53214,18.4244,0.0559282,0.009749943,0.009797901,0.01037833,0.02838263,20.0594,18.93738,18.67676,18.53988,18.43745,0.05587304,0.00974821,0.009797902,0.01037454,0.02837528,3.219839,0.03036111,0.8473244,257,1,24577,24577,24577,24577,8.40661620506188,20.2606109754994,0.2263179,0.1763454,0.1219949,0.0906553,0.06743089,1237679460821172224,19.82414,18.76158,18.55476,18.44149,18.35697
8732725559115927552,58392,7756,16256,894,0.4400292,1.442966E-05,GALAXY,STARBURST,0,349.16603,34.193313,0.812403101183711,-0.155473428222116,0.561986845312194,13325516502839,1,0,0,0,0,1,0,eboss,eboss,0,0,0,0,0,0,0,0,0,0,0,8732479818271041536,QSO,1237680504508973509,1237680504508973509,2,8156,301,4,175,453,1,0,6,35253360136208,20.63538,20.26945,19.82597,19.55308,19.36843,0.05900168,0.0232586,0.02456613,0.0419825,0.07744475,21.05634,20.62926,20.15118,19.89686,19.61389,0.06305718,0.02017828,0.02340936,0.05217103,0.09363764,20.38991,20.26026,19.78751,19.41691,19.22647,0.09134885,0.03448826,0.0454072,0.07764504,0.1502294,20.57485,20.19559,19.73537,19.46032,19.25511,0.07101911,0.02004722,0.0204909,0.02268231,0.07141256,20.31442,20.19361,19.7355,19.42642,19.15827,0.06933804,0.02498868,0.02841533,0.02265603,0.08608655,5.684087,0.1626962,0.8352418,257,24577,24577,24577,24577,24577,349.166026605579,34.1933128509677,0.4088345,0.318561,0.2203791,0.1637653,0.1218113,1237680504508973056,20.16602,19.87703,19.51499,19.29655,19.1333
10513770288164130816,58044,9338,17174,425,0.8682081,7.460617E-05,GALAXY,,0,12.148368,-4.3981269,0.974727136884154,0.20982421134203,-0.076686432674332,8835907151848,1,0,0,0,0,1,0,eboss,ELG_SGC,0,0,0,0,0,0,0,0,0,0,0,10513653465057601536,ELG,0,1237679323925119582,2,7881,301,5,103,606,1,0,3,105624251662608,22.18205,23.46518,22.58544,22.15237,21.67908,0.1879146,0.2681502,0.1643161,0.160462,0.2708976,23.00659,23.30264,23.04672,22.20716,21.51009,0.5076504,0.2882173,0.3475039,0.2539913,0.4170979,23.25158,22.74704,22.79198,22.07734,21.32055,1.094422,0.2600264,0.4039702,0.3336098,0.5357456,22.33867,23.43553,22.61509,22.12445,21.52058,0.2285723,0.2675017,0.1748034,0.16678,0.2593822,22.2641,22.58499,22.61509,21.61055,20.36032,0.2272713,0.2779831,0.24117,0.1727119,0.3976894,2.283935,0.6879752,0.879766,257,16385,24577,24577,24577,24577,12.1483883905225,-4.39820030480636,0.3031323,0.2361986,0.1634011,0.1214245,0.09031755,1237679323925118976,22.03554,23.19933,22.45169,22.00302,21.43026
8355391289718755328,57159,7421,16018,320,0.1625894,1.58504E-05,QSO,BROADLINE,0,185.79776,47.740751,-0.669046292006524,-0.0679328176841669,0.740109580693164,14638973892299,1,0,0,0,0,1,0,boss,sequels,0,0,0,0,0,0,0,0,0,0,9007199254740992,8355303328792455168,SEQUELS_TARGET,0,1237661434845462555,2,3716,301,4,42,27,1,0,3,193583034535952,17.18852,17.13167,17.06352,16.78142,16.80583,0.01205151,0.01705427,0.01628436,0.01837198,0.01756293,17.50445,17.35884,17.22733,16.93081,16.91714,0.008915046,0.003349549,0.002997417,0.00284287,0.01106091,17.05836,16.67642,16.41427,16.09792,16.07411,0.01193913,0.004183734,0.005592181,0.006010293,0.01974023,17.07758,16.74631,16.5018,16.22751,16.15074,0.009274703,0.004080002,0.004075245,0.004458089,0.009235782,17.17337,16.78671,16.5018,16.24562,16.30046,0.008529733,0.004067515,0.004075244,0.00445486,0.009184225,3.637522,0.006036629,0.9148716,257,24577,24577,24577,24577,24577,185.797758076176,47.7407514281311,0.05642954,0.04396951,0.03041791,0.02260376,0.01681305,1237661434845462528,17.02115,16.70234,16.47138,16.2049,16.13392
2051478469048559616,53172,1822,1333,323,0.1172577,2.443792E-05,GALAXY,,0,237.8815,6.3753602,-0.528384089953485,-0.841712555595125,0.11104155635415,14495787790563,1,1,0,0,0,0,1,sdss,legacy,64,0,0,0,0,0,0,0,0,0,0,2051389683484616704,GALAXY,11557239474618690,1237662197751283981,2,3894,301,1,229,269,1,0,3,35253360136240,21.07439,19.13487,18.19514,17.69349,17.32697,0.06997348,0.01680019,0.01414208,0.01478043,0.01742134,21.1422,19.15014,18.14087,17.70339,17.33872,0.08209005,0.007951085,0.005938544,0.005660069,0.009859874,20.35384,18.35411,17.34044,16.92027,16.58646,0.1322859,0.02387285,0.02263643,0.01921021,0.02543274,20.38363,18.34008,17.47353,16.8891,16.54254,0.06327616,0.007822126,0.02076006,0.005196364,0.01010336,20.29922,18.28012,17.41701,16.85321,16.50536,0.07315044,0.00778178,0.02091662,0.005176836,0.01008415,8.755901,0.04151648,0.895112,257,24577,24577,24577,24577,24577,237.881503928524,6.37537226495344,0.1798139,0.1401098,0.0969273,0.07202737,0.05357513,1237662197751283712,20.20382,18.19997,17.3766,16.81707,16.48897
4348325859180171264,55276,3862,10263,365,0.5215506,0.0001921099,GALAXY,,0,210.75896,31.114741,-0.735698726139171,-0.437850533367745,0.516753611295348,15372865771025,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,134,0,0,4348225528748058624,LRG,1237665126942900775,1237665126942900775,2,4576,301,1,594,551,1,0,3,105555532186456,24.45451,23.66433,21.95581,21.06492,20.27601,0.824174,0.2380236,0.08987623,0.06039733,0.1239788,24.75623,23.90035,21.86046,20.89247,20.14479,0.9529427,0.3871763,0.116263,0.07822812,0.150399,24.63635,24.14508,20.81166,19.97612,19.49732,3.840791,1.820683,0.173815,0.1312799,0.327069,24.18803,22.85069,20.80609,19.82813,19.18589,1.682835,0.2929259,0.07672846,0.05152773,0.1175234,24.38067,23.42325,20.80609,19.78075,19.22122,0.8617813,0.2723708,0.1027481,0.05128423,0.1276166,6.587944,0.907943,0.9061499,257,24577,24577,24577,24577,24577,210.758967357866,31.114736510019,0.06353823,0.04950856,0.03424979,0.02545127,0.01893107,1237665126942900224,24.12449,22.80118,20.77184,19.80268,19.16696
3255092429895788544,54507,2891,8405,421,2.37587E-05,6.955469E-06,STAR,K1,0,117.57558,23.71972,-0.423812890995587,0.811521527131875,0.402262904612782,16321131296983,1,0,1,1,0,0,1,segue1,segpointed,0,0,0,0,-2147450880,1073741824,0,0,0,0,0,3254976706296965120,NONLEGACY,11274089975840889,1237657877539192996,2,2888,301,2,48,164,1,0,6,35255507619856,17.46784,15.65158,14.95334,14.69281,14.59215,0.01592177,0.0191596,0.007043264,0.01501857,0.01399597,17.80406,15.99888,15.28417,15.03174,14.93334,0.007765406,0.001443939,0.001065419,0.001316276,0.0021138,17.49258,15.68421,14.96918,14.7076,14.59817,0.008851767,0.001858596,0.001524815,0.001532989,0.00272788,17.44497,15.63225,14.91626,14.66569,14.54668,0.008913908,0.003484753,0.003556143,0.004115235,0.004615423,17.44486,15.63219,14.91626,14.66713,14.54817,0.008913835,0.003484639,0.003556143,0.004112349,0.004614841,3.16325,0.0008641872,0.8501647,257,24577,24577,24577,24577,24577,117.575567220376,23.719713808775,0.26848,0.2091978,0.144722,0.107544,0.07999297,1237657877539192832,17.17649,15.42305,14.77154,14.55814,14.46669
6037081723631849472,56017,5362,13959,23,0.5360136,0.0001324942,GALAXY,,0,168.65993,15.251433,-0.945945700131457,0.189706663725264,0.263055344254848,15645978906878,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,134,0,0,6037075401443911680,LRG,1237664132631954091,1237664132631954091,2,4344,301,5,197,683,1,0,3,68987912704,23.28525,22.83935,21.48428,20.50684,19.81082,0.3156903,0.1472873,0.06455751,0.04237985,0.08547191,23.24879,23.07672,21.50074,20.55804,19.95612,0.3857614,0.1955168,0.07859176,0.05857409,0.1150804,23.48961,22.69353,20.6787,19.73734,18.86787,1.857508,0.6364838,0.1670929,0.1127856,0.3100693,22.56477,22.22292,20.6161,19.59752,19.02271,0.3498437,0.1585378,0.05811008,0.03914945,0.08300506,22.39434,22.69582,20.61609,19.89438,19.03706,0.2878641,0.1489213,0.07449723,0.03872913,0.08663335,8.119637,0.7954218,0.8799058,257,24577,24577,24577,24577,24577,168.659928475897,15.2514350977965,0.0818068,0.06374331,0.04409732,0.03276904,0.02437414,1237664132631953408,22.48296,22.15917,20.572,19.56475,18.99834
1869168996775913472,53230,1660,9491,637,-0.0005217514,5.868743E-05,STAR,A0,0,310.23072,77.205158,0.143034189884943,-0.169074144998962,0.975169295054365,13523418325100,1,0,1,1,0,0,1,segue1,segtest,0,0,0,0,-2147475456,-2147483648,0,0,0,0,0,1868993899549190144,NONLEGACY,11276757155250462,1237663230683578419,2,4134,301,5,117,51,1,0,6,35253395259408,20.82749,19.15565,18.86716,18.77231,18.71042,0.08826133,0.01519515,0.01580203,0.02212427,0.03870663,21.19591,19.48044,19.20435,19.09636,19.03014,0.1103807,0.01254355,0.01327728,0.01799177,0.05763095,21.0875,19.24767,18.97352,18.85239,18.86514,0.1567222,0.01445671,0.0160384,0.02226868,0.0798525,20.85974,19.15831,18.87053,18.76758,18.71737,0.08637938,0.01118108,0.01075866,0.01318132,0.03863376,20.85908,19.15625,18.87046,18.761,18.716,0.1482757,0.0111804,0.01075867,0.01686811,0.06530236,3.029906,0.03295525,0.8375106,257,24577,24577,24577,24577,24577,310.230602505874,77.2051612114829,1.329239,1.035734,0.716516,0.5324482,0.3960436,1237663230683578368,19.5305,18.12258,18.15402,18.23513,18.32133
2378037001984174080,53534,2112,1518,496,0.07847483,8.813938E-06,GALAXY,STARFORMING,0,201.04774,33.243157,-0.780551510173255,-0.300372095685439,0.548193345544971,15145502792666,1,1,0,0,0,0,1,sdss,legacy,64,0,0,0,0,0,0,0,0,0,0,2377900662542329856,GALAXY,11278653947707591,1237665127476035756,2,4576,301,2,537,172,1,0,3,105658611531792,21.25825,20.11736,19.81351,19.59372,19.18238,0.09095825,0.02693963,0.01800012,0.01917476,0.04719919,20.62186,19.53043,19.00146,18.64458,18.48742,0.06305008,0.01152444,0.01082151,0.01035921,0.03280303,18.71289,17.68957,17.23814,16.96737,16.86522,0.05854427,0.00924786,0.0103243,0.01272873,0.04208825,18.75808,17.70635,17.23862,16.96346,16.74818,0.03438412,0.009468793,0.01089482,0.01913338,0.02075928,18.55427,17.69618,17.23858,16.9924,16.72814,0.0339997,0.009466752,0.01089482,0.01899331,0.02075465,58.39322,0.4742689,0.9420935,257,24577,24577,24577,24577,24577,201.047732187722,33.2431716413768,0.0608608,0.04742232,0.03280654,0.02437878,0.01813333,1237665127476035584,18.69722,17.65892,17.20581,16.93908,16.73005
2202376273924220928,53437,1956,1407,422,0.1127848,2.949808E-05,GALAXY,,0,154.45142,32.574828,-0.760290831755099,0.363431739292047,0.53840061480676,16405879601168,1,1,0,0,0,0,1,sdss,legacy,64,0,0,0,0,0,0,0,0,0,0,2202260275447490560,GALAXY,11278404278878303,1237664877807206484,2,4518,301,1,173,84,1,0,3,68987912704,20.97345,19.48727,18.54848,18.10819,17.80072,0.07704613,0.02554774,0.0164462,0.0163754,0.02244419,21.12515,19.49587,18.49033,18.07738,17.73641,0.09214262,0.01194613,0.007396692,0.006964067,0.01627546,20.07377,18.50703,17.51476,17.11352,16.7545,0.152563,0.01700275,0.01045822,0.009878783,0.02591442,19.97076,18.35483,17.34694,16.93208,16.5922,0.07039034,0.009516896,0.006154881,0.005884681,0.01265957,19.89006,18.36897,17.3749,17.00718,16.6646,0.07022309,0.009530482,0.006177544,0.0058971,0.01269425,10.05849,0.06380956,0.8625542,257,16385,24577,24577,24577,24577,154.451403314451,32.5748283163737,0.07324673,0.05707336,0.03948309,0.02934016,0.02182369,1237664877807206400,19.89751,18.29775,17.30745,16.90273,16.57038
6623741546062958592,56033,5883,14645,263,0.5053326,0.0001808864,GALAXY,,0,153.65597,18.436406,-0.850151231229268,0.420984113713614,0.316251893338399,15567294419045,1,0,0,0,0,1,0,boss,boss,0,0,0,0,0,0,0,0,134,0,0,6623669253177354240,LRG,1237667733959017095,1237667733959017095,2,5183,301,1,151,647,1,0,3,68987912448,23.4351,23.24976,21.34255,20.40339,20.07533,0.5790957,0.2524239,0.0618729,0.05092908,0.1014212,23.54089,23.39506,21.44932,20.67625,20.24263,0.5239021,0.2787852,0.07336297,0.05345879,0.1234227,23.18592,23.7961,20.74862,19.63645,19.61782,1.857627,2.3965,0.1181328,0.07942319,0.2682446,22.95333,22.63184,20.74829,19.89465,19.49533,0.5579503,0.2215987,0.05605325,0.04288879,0.09512497,21.75326,22.47396,20.75328,19.40818,19.3368,0.3405551,0.2011546,0.06908984,0.04214412,0.1131929,8.841457,0.825729,0.8618141,257,24577,24577,24577,24577,24577,153.65596907985,18.4364055450116,0.150741,0.1174564,0.08125578,0.06038175,0.04491293,1237667733959016448,22.80259,22.51438,20.66703,19.83427,19.45042
1375982498546214912,52763,1222,870,483,1.642116,0.0007639055,QSO,BROADLINE,0,169.77135,10.162534,-0.968667473384194,0.174790883455227,0.176441132019784,15445509680809,1,1,0,0,0,0,1,sdss,legacy,1048578,0,0,0,0,0,0,0,0,0,0,1375849732517160960,QSO,5642520286134353,1237658493348675784,2,3031,301,5,331,200,1,0,6,68987912704,19.35511,19.10428,19.00921,18.8481,18.87687,0.02628266,0.02692416,0.0175924,0.02369802,0.03559078,19.70525,19.47398,19.36536,19.20022,19.20105,0.02911774,0.01154581,0.01336078,0.01629159,0.04923667,19.36988,19.16709,19.05317,18.89447,18.88383,0.03079144,0.01385712,0.01541334,0.01914355,0.05858343,19.36474,19.08516,19.01476,18.84651,18.87589,0.02544313,0.01071257,0.01095112,0.01242319,0.03420436,19.35358,19.06022,19.01477,18.84313,18.83658,0.02543752,0.01222939,0.01363331,0.01242435,0.03675272,2.764572,0.0295909,0.8724579,257,24577,24577,24577,24577,24577,169.771350617454,10.162522106415,0.07750382,0.06039045,0.04177783,0.03104541,0.02309208,1237658493348675584,19.28724,19.02477,18.97298,18.81547,18.85279
3180689576414963712,54439,2825,8358,81,-0.0002412604,3.794462E-05,STAR,F9,0,18.092156,14.889551,0.918641319479385,0.300119071097868,0.256956551402232,17315455241284,1,0,1,1,0,0,1,segue1,seguefaint,0,0,0,0,-2147221504,1073741824,0,0,0,0,0,3180667311304501248,NONLEGACY,11279741078667454,1237666214606995727,2,4829,301,3,39,271,1,0,6,35253360132112,21.56137,20.39124,19.85622,19.65174,19.49117,0.09616583,0.02455517,0.02104393,0.02203192,0.05749872,21.9129,20.72509,20.18802,19.98342,19.80963,0.1463214,0.02630061,0.01697753,0.02875439,0.08723669,21.68761,20.4847,19.9387,19.71978,19.48629,0.1750736,0.03012584,0.02781386,0.03328912,0.0974213,21.573,20.39187,19.85579,19.6415,19.4887,0.1042025,0.02079721,0.01699065,0.0186892,0.05457014,21.51717,20.39169,19.85579,19.62765,19.44373,0.122104,0.02478553,0.0227416,0.01903956,0.07004719,2.833282,0.05547992,0.9283646,257,24577,24577,24577,24577,24577,18.0921518196542,14.8895519500201,0.1963914,0.1530269,0.1058633,0.07866776,0.05851436,1237666214606995456,21.3766,20.23884,19.74993,19.56283,19.43018
9575789009613115392,57834,8505,16514,37,0.5959509,0.0002489792,GALAXY,,0,212.80865,40.697262,-0.63722658517754,-0.410800682007811,0.652062174033189,15169927146590,1,0,0,0,0,1,0,eboss,eboss,0,0,0,0,0,0,0,0,0,0,0,9575778839134480384,LRG,1237661871875752879,1237661871875752879,2,3818,301,2,307,943,1,0,3,68987912448,23.11386,24.58582,22.28245,21.25529,20.60113,0.375209,0.4123812,0.1111877,0.06610627,0.1277928,23.20115,24.8249,22.34929,21.41973,20.57247,0.4598027,0.5726023,0.1507548,0.09927889,0.1658712,21.91482,27.56414,21.55612,21.92251,19.16207,0.7274089,0.6063768,0.2217402,0.753866,0.2232627,22.85598,24.46387,21.67763,20.67824,19.95148,0.4770906,0.6565087,0.1099737,0.06711476,0.124728,20.63585,24.62045,21.85868,20.93857,18.79179,0.3971838,0.557225,0.1153477,0.07155297,0.1189255,6.010073,1.17869,0.9193758,257,16385,24577,24577,24577,24577,212.808648299942,40.6972622276019,0.05236831,0.04080503,0.02822873,0.02097697,0.01560301,1237661871875751936,22.80362,24.42306,21.6494,20.65726,19.93588
9221353733342121984,57448,8190,16651,849,0.6303139,0.000315503,GALAXY,,0,153.12701,59.620828,-0.451107829845846,0.228592735250966,0.862697564180086,15850951063101,1,0,0,0,0,1,0,eboss,eboss,0,0,0,0,0,0,0,0,0,0,0,9221120362003048448,LRG,1237654383593390842,1237654383593390842,2,2074,301,6,202,762,1,0,3,68987912960,26.1688,24.16879,22.14527,20.83445,20.28085,0.4004834,0.4098138,0.114502,0.05655458,0.1075554,25.81186,24.32702,22.30251,21.05379,20.36186,0.5339225,0.496747,0.1456974,0.07410133,0.1433812,27.41174,23.16796,21.91773,20.42513,19.40947,0.4716688,0.6372561,0.324814,0.124937,0.2483402,26.54588,23.8274,21.74869,20.46424,19.81653,0.3879145,0.4524246,0.1134454,0.05584135,0.1070187,26.28344,21.4134,21.7253,20.35775,19.22511,0.3845882,0.6835178,0.1253558,0.06089184,0.1023384,9.473535,1.92188,0.8540695,257,24577,24577,24577,24577,24577,153.127011058398,59.6208280799286,0.04274514,0.03330673,0.02304144,0.01712226,0.01273581,1237654383593390080,26.50314,23.79409,21.72565,20.44711,19.80379
308509250953439232,51913,274,114,46,0.0004848106,6.906054E-05,STAR,M3,0,160.29229,-0.7586184,-0.941342656675244,0.337192385843514,-0.0132400019921487,10466130869413,1,1,0,0,0,0,1,sdss,legacy,4096,0,0,0,0,0,0,0,0,0,0,308496606569719808,ROSAT_D,284705873199597,1237654669203210947,2,2141,301,2,118,707,1,0,6,68987912448,24.78467,22.67068,21.24124,20.12996,19.39474,1.09312,0.1547137,0.0624933,0.03541596,0.06901569,25.05992,22.96125,21.61813,20.43758,19.79426,1.056374,0.210845,0.1014928,0.05648987,0.1178658,25.31963,22.8776,21.34109,20.10532,19.52496,1.608103,0.3664608,0.1337589,0.07960608,0.1680023,25.06498,22.6612,21.20897,20.08954,19.36806,1.063802,0.1611788,0.06481957,0.0355443,0.07068896,25.07084,22.58461,21.20897,20.11458,19.40371,1.037117,0.2114103,0.090175,0.03547059,0.07474684,3.375182,0.3602073,0.8173025,257,1,1,1,1,1,160.292274076322,-0.758598596829642,0.2121588,0.1653127,0.1143626,0.08498364,0.06321222,1237654669203210240,24.85282,22.49588,21.09461,20.00456,19.30485
854627336341972992,52254,759,545,252,0.03976523,4.208467E-05,GALAXY,,0,122.10147,38.940151,-0.413340261721362,0.658883283872955,0.628508270647974,16239362044455,1,1,0,0,0,0,1,sdss,legacy,64,0,0,0,0,0,0,0,0,0,0,854558067109423104,GALAXY,9155267592506,1237655108895637827,2,2243,301,5,44,323,1,0,3,68987912448,21.46351,19.76826,19.1059,18.76773,18.45293,0.1065626,0.02081859,0.01688812,0.01707398,0.02685872,21.49558,19.80473,19.02481,18.6693,18.42987,0.1149985,0.01536015,0.01081272,0.0112672,0.02676844,19.96712,18.63871,17.85003,17.52119,17.23855,0.1497296,0.02536601,0.0179139,0.01955831,0.04481848,20.16399,18.46057,17.6855,17.33191,17.07049,0.08894611,0.01187883,0.008441436,0.008823359,0.02001986,19.09494,18.51149,17.73437,17.42461,17.12606,0.08455765,0.0119802,0.008499934,0.008914157,0.02011622,13.98124,0.1557805,0.840425,257,24577,24577,24577,24577,24577,122.101408120304,38.9401397858396,0.2113149,0.1646552,0.1139077,0.08464561,0.06296079,1237655108895637504,19.95268,18.29591,17.5716,17.24726,17.00753
