SPECOBJID,bestObjID,TARGETOBJID,sciencePrimary,legacyPrimary,seguePrimary,PLATE,MJD,FIBER,RUN2D,RUN1D,RUNSSPP,H83side,H83cont,H83err,H83mask,H812side,H812cont,H812err,H812mask,H824side,H824cont,H824err,H824mask,H848side,H848cont,H848err,H848mask,KP12side,KP12cont,KP12err,KP12mask,KP18side,KP18cont,KP18err,KP18mask,KP6side,KP6cont,KP6err,KP6mask,CaIIKside,CaIIKcont,CaIIKerr,CaIIKmask,CaIIHKside,CaIIHKcont,CaIIHKerr,CaIIHKmask,Hepsside,Hepscont,Hepserr,Hepsmask,KP16side,KP16cont,KP16err,KP16mask,SrII1side,SrII1cont,SrII1err,SrII1mask,HeI121side,HeI121cont,HeI121err,HeI121mask,Hdelta12side,Hdelta12cont,Hdelta12err,Hdelta12mask,Hdelta24side,Hdelta24cont,Hdelta24err,Hdelta24mask,Hdelta48side,Hdelta48cont,Hdelta48err,Hdelta48mask,Hdeltaside,Hdeltacont,Hdeltaerr,Hdeltamask,CaI4side,CaI4cont,CaI4err,CaI4mask,CaI12side,CaI12cont,CaI12err,CaI12mask,CaI24side,CaI24cont,CaI24err,CaI24mask,CaI6side,CaI6cont,CaI6err,CaI6mask,Gside,Gcont,Gerr,Gmask,Hgamma12side,Hgamma12cont,Hgamma12err,Hgamma12mask,Hgamma24side,Hgamma24cont,Hgamma24err,Hgamma24mask,Hgamma48side,Hgamma48cont,Hgamma48err,Hgamma48mask,Hgammaside,Hgammacont,Hgammaerr,Hgammamask,HeI122side,HeI122cont,HeI122err,HeI122mask,Gblueside,Gbluecont,Gblueerr,Gbluemask,Gwholeside,Gwholecont,Gwholeerr,Gwholemask,Baside,Bacont,Baerr,Bamask,C12C13side,C12C13cont,C12C13err,C12C13mask,CC12side,CC12cont,CC12err,CC12mask,metal1side,metal1cont,metal1err,metal1mask,Hbeta12side,Hbeta12cont,Hbeta12err,Hbeta12mask,Hbeta24side,Hbeta24cont,Hbeta24err,Hbeta24mask,Hbeta48side,Hbeta48cont,Hbeta48err,Hbeta48mask,Hbetaside,Hbetacont,Hbetaerr,Hbetamask,C2side,C2cont,C2err,C2mask,C2MgIside,C2MgIcont,C2MgIerr,C2MgImask,MgHMgIC2side,MgHMgIC2cont,MgHMgIC2err,MgHMgIC2mask,MgHMgIside,MgHMgIcont,MgHMgIerr,MgHMgImask,MgHside,MgHcont,MgHerr,MgHmask,CrIside,CrIcont,CrIerr,CrImask,MgIFeIIside,MgIFeIIcont,MgIFeIIerr,MgIFeIImask,MgI2side,MgI2cont,MgI2err,MgI2mask,MgI121side,MgI121cont,MgI121err,MgI121mask,MgI24side,MgI24cont,MgI24err,MgI24mask,MgI122side,MgI122cont,MgI122err,MgI122mask,NaI20side,NaI20cont,NaI20err,NaI20mask,Na12side,Na12cont,Na12err,Na12mask,Na24side,Na24cont,Na24err,Na24mask,Halpha12side,Halpha12cont,Halpha12err,Halpha12mask,Halpha24side,Halpha24cont,Halpha24err,Halpha24mask,Halpha48side,Halpha48cont,Halpha48err,Halpha48mask,Halpha70side,Halpha70cont,Halpha70err,Halpha70mask,CaHside,CaHcont,CaHerr,CaHmask,TiOside,TiOcont,TiOerr,TiOmask,CNside,CNcont,CNerr,CNmask,OItripside,OItripcont,OItriperr,OItripmask,KI34side,KI34cont,KI34err,KI34mask,KI95side,KI95cont,KI95err,KI95mask,NaI15side,NaI15cont,NaI15err,NaI15mask,NaIredside,NaIredcont,NaIrederr,NaIredmask,CaII26side,CaII26cont,CaII26err,CaII26mask,Paschen13side,Paschen13cont,Paschen13err,Paschen13mask,CaII29side,CaII29cont,CaII29err,CaII29mask,CaII401side,CaII401cont,CaII401err,CaII401mask,CaII161side,CaII161cont,CaII161err,CaII161mask,Paschen421side,Paschen421cont,Paschen421err,Paschen421mask,CaII162side,CaII162cont,CaII162err,CaII162mask,CaII402side,CaII402cont,CaII402err,CaII402mask,Paschen422side,Paschen422cont,Paschen422err,Paschen422mask,TiO5side,TiO5cont,TiO5err,TiO5mask,TiO8side,TiO8cont,TiO8err,TiO8mask,CaH1side,CaH1cont,CaH1err,CaH1mask,CaH2side,CaH2cont,CaH2err,CaH2mask,CaH3side,CaH3cont,CaH3err,CaH3mask,UVCNside,UVCNcont,UVCNerr,UVCNmask,BLCNside,BLCNcont,BLCNerr,BLCNmask,FEI1side,FEI1cont,FEI1err,FEI1mask,FEI2side,FEI2cont,FEI2err,FEI2mask,FEI3side,FEI3cont,FEI3err,FEI3mask,SRII2side,SRII2cont,SRII2err,SRII2mask,FEI4side,FEI4cont,FEI4err,FEI4mask,FEI5side,FEI5cont,FEI5err,FEI5mask
308509250953439232,1237654669203210947,284705873199597,1,1,0,274,51913,46,26,,122,0.1675821,0.227454,3.643134,0,2.001242,1.558383,2.341017,0,3.610871,2.675003,2.341017,0,5.993822,3.948111,2.341017,0,-9.999,0.1008274,2.392855,0,0.06003772,1.63281,2.392855,0,-9.999,0.01811455,2.392855,0,-9.999,2.727651,2.87079,0,-9.999,6.950441,2.87079,0,-9.999,3.973807,2.87079,0,-9.999,0.9917703,2.472887,0,-9.999,-9.999,1.982375,0,2.493688,2.574312,1.843285,0,4.426374,4.598378,1.843285,0,6.759398,7.182602,1.843285,0,9.73608,10.6907,1.843285,0,11.38437,12.71895,1.843285,0,0.1572932,0.538368,1.800941,0,0.1748203,1.121378,1.870512,0,1.0234,2.959718,1.870512,0,0.2176924,0.6358193,1.870512,0,-9.999,0.6103227,1.829539,0,-9.999,0.00315722,1.771364,0,-9.999,0.8634382,1.771364,0,4.9715,8.616037,1.771364,0,5.025519,9.171638,1.771364,0,1.50931,1.646751,1.765663,0,2.64348,4.221326,1.70314,0,2.839827,7.540064,1.962678,0,1.243388,1.024012,1.553412,0,-9.999,0.2056681,1.710844,0,-9.999,24.75241,2.143205,0,-9.999,37.91651,1.832399,0,1.826507,2.901868,1.58398,0,1.887184,4.402443,1.58398,0,-9.999,5.469408,1.58398,0,0.489745,7.464942,1.58398,0,40.68044,38.08578,1.320734,0,45.17133,43.93328,1.320734,0,50.69682,51.15602,1.320734,0,5.171109,7.506431,1.320734,0,3.004725,4.152654,1.320734,0,3.803332,4.932571,1.36137,0,1.84464,2.907197,1.463894,0,-9.999,-9.999,1.463894,0,1.624639,3.169097,1.46658,0,-9.999,3.387806,1.46658,0,-9.999,0.2772361,1.46658,0,2.936519,0.9196256,1.256936,1,0.2361657,1.914844,1.732702,1,-9.999,1.984007,1.732702,1,-9.999,-9.999,1.296291,0,-9.999,-9.999,1.296291,0,-9.999,-9.999,1.296291,0,-9.999,-9.999,1.296291,0,-9.999,-9.999,0.9693319,0,-9.999,-9.999,0.9693319,0,0.4337431,11.3168,1.320874,0,2.469619,5.63973,1.049517,0,8.202383,9.733735,1.332954,0,17.63566,23.42318,1.499403,0,1.362359,2.528188,-9.999,0,2.963709,5.809167,1.798413,0,1.342656,6.346018,1.32268,0,3.053705,3.588218,1.297889,0,0.5767123,6.819868,1.036488,0,-9.999,5.551867,1.036488,0,-9.999,2.798573,1.224108,0,0.1861446,7.316355,1.280086,0,-9.999,0.4282252,1.271084,0,-9.999,-9.999,1.263567,0,-9.999,-9.999,1.307644,0,0.5227537,0.5227537,0.8717629,0,0.9723811,0.9723811,0.8717629,0,0.8839479,0.8839479,0.8717629,0,0.5665411,0.5665411,0.8717629,0,0.8321551,0.8321551,0.8717629,0,-0.2177132,-0.2177132,0.06206057,0,-0.3155375,-0.3155375,0.01481496,0,-9.999,-9.999,2.742689,0,-9.999,-9.999,1.953655,0,-9.999,-9.999,1.870012,0,-9.999,-9.999,2.001724,0,0.8380191,0.8380191,1.071112,0,0.831759,0.831759,0.8743683,0
2202376273924220928,1237664877807206484,11278404278878303,1,1,0,1956,53437,422,26,,122,-9.999,0.314338,1.221005,0,-9.999,1.43324,0.9676833,0,-9.999,3.974601,0.9676833,0,-9.999,7.751761,0.9676833,0,3.510046,3.056313,0.8400933,0,4.961258,4.231891,0.8400933,0,1.177683,0.9453678,0.8400933,0,8.955123,4.580102,0.6915345,0,29.61556,18.56815,0.6915345,0,20.83699,13.32039,0.6915345,0,4.164405,4.170512,0.8486207,0,0.4881912,0.6371365,0.6991202,0,4.006164,3.835675,0.7981412,0,0.02099179,1.484598,0.7981412,0,-9.999,0.1559366,0.7981412,0,-9.999,1.694858,0.7981412,0,-9.999,1.99718,0.7981412,0,-9.999,0.6336638,0.6656839,0,-9.999,2.970897,0.7957512,0,-9.999,3.793549,0.7957512,0,-9.999,0.6611934,0.7957512,0,-9.999,3.128412,0.7009756,0,-9.999,1.794097,0.5955195,0,-9.999,3.232258,0.5955195,0,-9.999,7.854048,0.5955195,0,-9.999,9.967219,0.5955195,0,-9.999,-9.999,0.3919511,0,8.637383,7.631651,0.4205516,0,7.632185,7.73081,0.437044,0,-9.999,-9.999,0.3313693,0,-9.999,5.405733,0.3280759,0,-9.999,22.89793,0.3255854,0,14.58474,59.98825,0.3168959,0,-9.999,0.5778657,0.2798329,0,-9.999,1.542464,0.2798329,0,-9.999,4.752514,0.2798329,0,-9.999,6.246246,0.2798329,0,-9.999,2.956139,0.1919528,0,-9.999,2.483748,0.1919528,0,-9.999,4.160221,0.1919528,0,-9.999,1.275986,0.1919528,0,-9.999,0.5715617,0.1919528,0,-9.999,0.25423,0.1916469,0,-9.999,0.2993956,0.2076516,0,-9.999,-9.999,0.2076516,0,0.2898604,0.5339118,0.1805983,0,-9.999,0.1507024,0.1805983,0,-9.999,-9.999,0.1805983,0,-9.999,-9.999,0.2042556,0,-9.999,-9.999,0.1717268,0,-9.999,-9.999,0.1717268,0,2.203961,2.244973,0.2287005,0,4.258437,4.347597,0.2287005,0,6.008026,6.199962,0.2287005,0,6.065402,6.357443,0.2287005,0,26.9402,31.17977,0.2525425,0,-9.999,8.212221,0.2525425,1,-9.999,2.492127,0.2896654,0,0.2636712,-9.999,0.2626612,0,-9.999,0.6362878,0.2574652,0,-9.999,0.585317,0.2551137,1,1.213702,-9.999,0.2833053,0,-9.999,-9.999,0.2767103,0,-9.999,0.9341985,0.3342791,0,-9.999,0.9293108,0.3366078,1,-9.999,0.9778274,0.3155699,0,2.626684,5.84202,0.3155699,0,0.8010488,1.642717,0.3430119,0,-9.999,3.103897,0.3731614,0,0.2005961,1.288983,0.3560796,0,-9.999,2.929425,0.386419,0,-9.999,2.164038,0.4010597,1,1.010409,1.010409,0.2673731,0,0.9409074,0.9409074,0.2673731,1,1.093944,1.093944,0.2673731,0,1.039385,1.039385,0.2673731,0,0.9676057,0.9676057,0.2673731,0,0.09674697,0.09674697,0.02079181,0,-0.3109986,-0.3109986,0.005112948,0,0.9125538,0.9125538,1.31671,0,-9.999,-9.999,0.662037,0,-9.999,-9.999,0.7450131,0,0.4543785,0.4543785,0.8523428,0,0.7873042,0.7873042,0.1835411,0,0.7548336,0.7548336,0.1095821,0
2329662061124020224,1237663238740771044,11554756989681839,1,0,1,2069,53376,637,26,,122,0.6540546,0.5659985,0.7024737,0,1.964031,3.223206,0.5738825,0,2.220072,5.116636,0.5738825,0,4.735501,10.57263,0.5738825,0,3.072298,5.329254,0.5529637,0,4.363436,8.000981,0.5529637,0,1.113667,2.248827,0.5529637,0,11.75771,9.913393,0.506351,0,22.40456,15.98575,0.506351,0,12.2111,7.397851,0.506351,0,7.003583,7.742972,0.4898207,0,-9.999,-9.999,0.347252,0,-9.999,-9.999,0.3564882,0,1.285213,1.050791,0.3564882,0,0.9343482,0.3997099,0.3564882,0,-9.999,-9.999,0.3564882,0,0.569201,-9.999,0.3564882,0,1.501362,1.656032,0.2995456,0,1.730285,2.294318,0.2898928,0,2.996478,4.207273,0.2898928,0,1.635701,1.840394,0.2898928,0,4.724372,5.737051,0.2636987,0,0.2470605,1.432298,0.2467858,0,-9.999,1.593305,0.2467858,0,-9.999,4.786775,0.2467858,0,-9.999,4.988671,0.2467858,0,-9.999,0.1480886,0.2050867,0,9.36685,8.506599,0.2278794,0,4.374341,4.605694,0.2344538,0,-9.999,-9.999,0.1812904,0,-9.999,-9.999,0.1704122,0,-9.999,1.060755,0.1892146,0,0.3878179,12.44626,0.1835624,0,1.464537,1.581275,0.1494837,0,2.025196,2.279618,0.1494837,0,2.092251,2.636699,0.1494837,0,2.462988,3.141821,0.1494837,0,7.282749,12.3048,0.1300973,0,14.23219,19.87119,0.1300973,0,16.60875,22.87947,0.1300973,0,5.081898,5.9215,0.1300973,0,1.558301,1.946492,0.1300973,0,0.8633195,1.174361,0.1252891,0,5.630286,5.821988,0.1352193,0,0.978653,0.9903649,0.1352193,0,3.00249,3.419003,0.1284332,0,5.576978,6.454531,0.1284332,0,2.448385,2.862422,0.1284332,0,2.950112,3.016388,0.1322124,1,2.661485,2.928029,0.1212133,1,2.445385,3.103277,0.1212133,1,1.733757,1.95352,0.1718549,0,2.422116,2.91344,0.1718549,0,1.482565,2.552439,0.1718549,0,1.320583,2.926587,0.1718549,0,9.468081,7.122412,0.1853252,0,9.985903,10.8186,0.1853252,1,1.400847,0.621231,0.2219715,0,0.1744336,0.3031433,0.2093651,0,-9.999,-9.999,0.1869488,0,2.02129,2.712074,0.1932971,1,-9.999,-9.999,0.2166761,0,-9.999,-9.999,0.2182751,0,2.490254,2.325989,0.2731878,1,2.090779,1.112829,0.2530226,1,2.415801,2.287207,0.2448237,1,4.221064,3.595733,0.2448237,0,3.985887,3.528975,0.283735,0,1.912118,1.587517,0.3305491,0,3.882159,4.098279,0.3054406,1,2.338392,6.883899,0.3416947,1,1.496261,0.1008786,0.3328209,1,0.9800191,0.9800191,0.2218806,0,0.9938474,0.9938474,0.2218806,1,1.008755,1.008755,0.2218806,0,1.006408,1.006408,0.2218806,0,0.9972375,0.9972375,0.2218806,0,-0.175,-0.175,0.01581906,0,-0.3104447,-0.3104447,0.002318467,0,2.37762,2.37762,0.7073953,0,0.9208615,0.9208615,0.4149891,0,1.188874,1.188874,0.4498049,0,0.8073809,0.8073809,0.399377,0,0.7822075,0.7822075,0.1015179,0,0.8535672,0.8535672,0.07736959,0
2479343530003163136,1237665533336289664,11278968008933773,1,1,0,2202,53566,407,26,,122,0.1947398,0.1589663,0.4120721,0,1.073139,0.8602622,0.3594114,0,1.185811,0.6546874,0.3594114,0,1.949446,0.3153861,0.3594114,0,0.06361095,2.559495,0.3567546,0,-9.999,3.456906,0.3567546,0,0.1031148,1.22061,0.3567546,0,-9.999,5.887326,0.3470832,0,0.2678661,19.43681,0.3470832,0,0.3900416,13.62349,0.3470832,0,-9.999,2.903532,0.3421723,0,-9.999,3.072321,0.3311625,0,0.2303128,4.104545,0.2856397,0,-9.999,-9.999,0.2856397,0,-9.999,-9.999,0.2856397,0,-9.999,3.593731,0.2856397,0,-9.999,10.35344,0.2856397,0,1.119828,1.81861,0.2227091,0,2.407573,4.35688,0.2198486,0,3.585182,7.977445,0.2198486,0,1.373599,2.197857,0.2198486,0,-9.999,1.133232,0.201405,0,0.7268216,1.529329,0.1793706,0,2.109413,3.733669,0.1793706,0,2.946017,6.378758,0.1793706,0,3.498985,7.379137,0.1793706,0,-9.999,0.2934254,0.1687051,0,-9.999,2.622554,0.2195452,0,-9.999,4.134159,0.2091899,0,-9.999,0.2326078,0.1635307,0,-9.999,3.119791,0.1572899,0,54.82007,11.11235,0.13558,0,-9.999,24.87711,0.1664058,0,0.04977638,0.6326851,0.1468452,0,0.2754076,1.485353,0.1468452,0,0.6288347,3.100032,0.1468452,0,0.9860845,4.082266,0.1468452,0,-9.999,17.42945,0.1294993,0,-9.999,21.38408,0.1294993,0,-9.999,25.1921,0.1294993,0,0.5856621,5.793137,0.1294993,0,0.04140047,2.43586,0.1294993,0,-9.999,1.466936,0.1272781,0,-9.999,2.341395,0.1357387,0,0.03745832,0.3052198,0.1357387,0,-9.999,0.946523,0.12673,0,0.4417219,2.902676,0.12673,0,0.6781198,1.822136,0.12673,0,0.09785786,1.530593,0.1354614,0,0.9043913,1.256199,0.1232775,0,0.7373359,1.512962,0.1232775,0,0.2531602,0.7008547,0.1702945,0,0.8977619,1.84822,0.1702945,0,1.169319,3.155471,0.1702945,0,1.587145,4.51548,0.1702945,0,16.06133,75.56937,0.1884241,0,-9.999,-9.999,0.1884241,1,1.45445,6.110319,0.2387665,0,0.0731163,4.053465,0.209721,0,0.6720303,5.981483,0.1871033,0,-9.999,15.33742,0.1920298,1,2.066386,0.2348059,0.2250428,0,-9.999,0.515453,0.2128593,0,-9.999,1.409229,0.2665743,1,-9.999,0.05969704,0.2547224,1,-9.999,1.967968,0.2417395,1,-9.999,2.58345,0.2417395,0,-9.999,0.7247457,0.2517781,0,-9.999,1.434317,0.2799491,0,0.1005892,0.1999489,0.2591874,0,1.638826,0.2733708,0.2854095,0,-9.999,1.664279,0.307412,1,1.013149,1.013149,0.2049413,0,0.9967041,0.9967041,0.2049413,1,0.999607,0.999607,0.2049413,0,0.9781197,0.9781197,0.2049413,0,0.9867809,0.9867809,0.2049413,0,-0.133412,-0.133412,0.007286397,0,-0.1964418,-0.1964418,0.001692674,0,0.1866939,0.1866939,0.3440812,0,0.09876426,0.09876426,0.3297578,0,0.1011123,0.1011123,0.3162834,0,-9.999,-9.999,0.3003419,0,0.6905587,0.6905587,0.09517939,0,0.7727987,0.7727987,0.07777178,0
1040391202844731392,1237655498139239208,10025542484641,1,1,0,924,52409,217,26,,122,-9.999,-9.999,2.24348,0,-9.999,-9.999,1.955203,0,0.671961,2.913765,1.955203,0,-9.999,3.518689,1.955203,0,2.574623,3.014635,1.852181,0,3.665321,4.363908,1.852181,0,1.080339,1.284274,1.852181,0,8.676838,6.96967,1.832675,0,6.917384,8.73692,1.832675,0,0.8932853,3.170949,1.832675,0,2.603881,3.795569,2.05124,0,1.797968,1.783444,1.600066,0,1.184264,2.352504,1.409877,0,0.3109199,0.1431261,1.409877,0,2.018881,1.654098,1.409877,0,3.543975,2.768238,1.409877,0,4.982221,3.914137,1.409877,0,-9.999,0.845268,1.840723,0,1.412973,0.9251633,1.256456,0,2.857645,1.765517,1.256456,0,1.044703,0.846135,1.256456,0,0.3940129,0.9748916,1.363594,0,3.693333,4.592174,1.560561,0,9.484095,11.15981,1.560561,0,10.08772,14.66947,1.560561,0,9.538877,15.02924,1.560561,0,-9.999,2.821773,1.740885,0,-9.999,2.404374,1.757561,0,3.294665,7.933095,1.811695,0,-9.999,-9.999,1.685128,0,0.3901735,4.214192,1.610734,0,-9.999,26.17613,1.621442,0,-9.999,56.4881,1.142805,0,-9.999,0.1392293,1.57767,0,-9.999,3.446793,1.57767,0,-9.999,5.22854,1.57767,0,-9.999,2.94493,1.57767,0,15.1809,17.22469,1.185958,0,18.82059,20.57064,1.185958,0,20.54774,22.09787,1.185958,0,0.2918811,-9.999,1.185958,0,1.342534,1.233147,1.185958,0,-9.999,-9.999,1.324431,0,0.1717231,1.708871,1.394457,0,-9.999,-9.999,1.394457,0,-9.999,3.174922,1.541179,0,-9.999,1.503825,1.541179,0,-9.999,-9.999,1.541179,0,-9.999,1.075316,0.9287943,1,-9.999,0.9954819,0.8219229,1,-9.999,1.430417,0.8219229,1,-9.999,-9.999,0.5880471,0,-9.999,0.5964709,0.5880471,0,1.561508,2.930425,0.5880471,0,2.762276,4.774705,0.5880471,0,15.59157,39.95266,0.7171426,0,61.90696,65.33414,0.7171426,0,3.315033,2.212802,0.9584317,0,2.280622,1.826471,2.13858,0,-9.999,-9.999,0.5955275,0,-9.999,-9.999,0.6177639,0,-9.999,1.331646,0.7091263,0,2.483356,4.161289,0.6370325,0,1.259188,0.7205029,0.7524834,0,-9.999,-9.999,0.7313015,0,-9.999,1.096836,0.6627044,0,3.307136,6.893736,0.6627044,0,2.550864,3.457098,0.7700216,0,2.746199,5.550726,0.9274945,0,-9.999,-9.999,0.8244789,0,2.16644,0.5514249,1.061247,0,-9.999,10.17191,1.05228,0,0.9639055,0.9639055,0.70152,0,1.029694,1.029694,0.70152,0,1.183375,1.183375,0.70152,0,0.9697391,0.9697391,0.70152,0,1.055752,1.055752,0.70152,0,-0.03690502,-0.03690502,0.03730319,0,-0.321616,-0.321616,0.01082506,0,-9.999,-9.999,2.011549,0,0.1920649,0.1920649,2.321693,0,-9.999,-9.999,1.424002,0,-9.999,-9.999,2.095355,0,0.7706133,0.7706133,0.8976127,0,1.076249,1.076249,0.8449585,0
3180689576414963712,1237666214606995727,11279741078667454,1,0,1,2825,54439,81,26,,122,1.131842,0.9150202,1.013745,0,3.489765,2.057879,0.9401984,0,7.440089,4.487007,0.9401984,0,11.59207,4.648369,0.9401984,0,4.361408,4.900005,1.013463,0,6.632573,7.47178,1.013463,0,2.424031,2.633334,1.013463,0,4.350895,7.801275,1.098965,0,10.26546,19.39217,1.098965,0,5.144097,11.59961,1.098965,0,6.48058,6.836091,0.9003298,0,0.9305167,2.013387,0.8719128,0,-9.999,0.5659925,5.596317E-05,0,-9.999,-9.999,5.596317E-05,0,0.9645838,1.619289,5.596317E-05,0,1.126685,2.477858,5.596317E-05,0,2.570335,4.265529,5.596317E-05,0,1.255876,1.481436,0.628269,0,1.650813,2.130226,5.596238E-05,0,1.467269,2.550067,5.596238E-05,0,1.567676,1.743396,5.596238E-05,0,2.287686,4.040633,0.5864703,0,-9.999,-9.999,0.5504894,0,-9.999,-9.999,0.5504894,0,-9.999,-9.999,0.5504894,1,-9.999,0.7535431,0.5504894,1,0.5978871,1.461098,0.4692263,0,5.166474,7.49304,0.5720356,0,-9.999,2.811562,-9.999,0,0.9167697,0.6180313,0.4336056,0,-9.999,0.1729319,0.3891191,0,13.21929,9.952857,0.3989115,0,12.33594,25.71471,0.451943,0,1.319398,1.394447,0.3449768,0,1.092757,1.263324,0.3449768,0,-9.999,0.2737359,0.3449768,0,0.4036282,0.8564541,0.3449768,0,3.202301,10.50395,0.3286031,0,4.893928,14.44106,0.3286031,0,4.358417,16.47002,0.3286031,0,0.5827025,3.937413,0.3286031,0,-9.999,1.216113,0.3286031,0,1.308607,1.350233,0.3238261,0,2.784724,3.147076,0.3161108,0,0.570369,0.6023861,0.3161108,0,0.9169953,1.581819,0.3256002,0,2.222958,3.498484,0.3256002,0,1.378598,1.914947,0.3256002,0,0.05695419,2.666776,0.4532815,1,2.071815,2.634868,0.3869111,1,1.292575,2.661983,0.3869111,1,2.855058,2.943624,0.4796765,0,4.502966,4.703799,0.4796765,0,3.896409,4.348524,0.4796765,0,4.051535,4.735168,0.4796765,0,26.98265,20.08516,0.5880728,1,-9.999,5.856699,0.5880728,1,0.9850254,1.444016,0.8487107,0,-9.999,1.955463,0.7641475,1,0.9813245,3.157656,0.6155063,0,5.094792,9.672403,0.6335133,1,-9.999,-9.999,0.8631136,0,1.045823,0.1640973,0.741892,0,2.182507,4.214981,1.112712,1,-9.999,-9.999,1.172458,1,-9.999,4.501675,0.9897659,1,-9.999,7.386151,0.9897659,0,4.219432,5.064956,1.090214,0,-9.999,9.010187,1.410531,0,1.206952,5.377876,1.150198,1,2.000487,10.09142,1.376585,1,3.96337,6.087378,1.184857,1,1.026579,1.026579,0.7899048,0,0.9033293,0.9033293,0.7899048,1,0.9730909,0.9730909,0.7899048,0,1.004403,1.004403,0.7899048,1,1.032538,1.032538,0.7899048,0,-0.3785296,-0.3785296,0.0227446,0,-0.4049939,-0.4049939,0.003602968,0,-9.999,-9.999,0.8806398,0,-9.999,-9.999,1.064571,0,0.6371548,0.6371548,1.107169,0,0.3263329,0.3263329,1.008331,0,0.7381425,0.7381425,0.2394854,0,0.775896,0.775896,0.1924437,0
854627336341972992,1237655108895637827,9155267592506,1,1,0,759,52254,252,26,,122,-9.999,-9.999,1.39307,0,-9.999,-9.999,1.16245,0,-9.999,1.660458,1.16245,0,-9.999,2.872217,1.16245,0,1.504111,1.454799,1.030383,0,2.600113,2.526419,1.030383,0,-9.999,-9.999,1.030383,0,0.5895273,2.057307,1.141067,0,9.290491,13.09756,1.141067,0,7.213441,9.823084,1.141067,0,1.853305,2.246124,0.9867869,0,-9.999,-9.999,1.11249,0,-9.999,-9.999,0.8338,0,0.8043641,1.187078,0.8338,0,2.392752,3.169245,0.8338,0,7.633332,9.126144,0.8338,0,9.277288,11.3606,0.8338,0,0.499783,0.1092144,0.5244851,0,-9.999,1.041307,0.7078982,0,-9.999,0.983467,0.7078982,0,-9.999,0.3555837,0.7078982,0,-9.999,0.9062884,0.6341249,0,0.2729214,1.645153,0.5731639,0,0.2371355,3.149565,0.5731639,0,-9.999,3.252542,0.5731639,0,-9.999,2.948101,0.5731639,0,2.344568,3.480367,0.5165774,0,-9.999,0.8152207,0.7202695,0,-9.999,2.018224,0.63981,0,0.2508452,1.096883,0.4760706,0,-9.999,-9.999,0.3943383,0,-9.999,25.19435,0.4473735,0,11.45786,42.09721,0.4200495,0,1.533146,1.300879,0.312639,0,2.323645,1.818425,0.312639,0,2.041742,0.9325942,0.312639,0,3.553626,2.184304,0.312639,0,1.193041,10.87566,0.2895982,0,2.244088,12.96858,0.2895982,0,5.106954,16.6065,0.2895982,0,3.349188,4.469148,0.2895982,0,1.992274,2.45468,0.2895982,0,0.5011304,1.738092,0.2983043,0,0.08246357,1.315018,0.3084774,0,0.1263939,0.2431842,0.3084774,0,-9.999,0.7620355,0.3026246,0,-9.999,1.590878,0.3026246,0,0.2916629,1.063194,0.3026246,0,0.5002396,1.323224,0.2848385,1,-9.999,0.01812922,0.2571323,1,0.7286381,1.501503,0.2571323,1,-9.999,0.3888406,0.3580205,0,-9.999,1.156412,0.3580205,0,-9.999,2.454848,0.3580205,0,-9.999,3.549545,0.3580205,0,-9.999,21.63491,0.4849708,1,-9.999,14.58637,0.4849708,1,1.501391,0.03700895,0.5091928,0,0.1191667,-9.999,0.4446501,0,-9.999,0.9538054,0.3979242,0,-9.999,-9.999,0.4195958,1,0.3074194,0.5417271,0.4774861,0,0.3622303,1.638003,0.4732229,0,-9.999,-9.999,0.5965923,1,1.704739,1.547259,0.6067232,1,1.331607,-9.999,0.5350238,1,2.242072,3.052061,0.5350238,0,-9.999,0.6746497,0.640352,0,-9.999,1.156595,0.9097871,0,-9.999,0.2548377,0.6909598,1,-9.999,-9.999,0.8751992,1,2.967455,5.459396,0.739795,1,0.9432399,0.9432399,0.4931966,0,1.036449,1.036449,0.4931966,1,0.977062,0.977062,0.4931966,0,0.9474184,0.9474184,0.4931966,0,1.016898,1.016898,0.4931966,0,-0.01029657,-0.01029657,0.0224901,0,-0.2390624,-0.2390624,0.00476044,0,-9.999,-9.999,1.328062,0,-9.999,-9.999,0.850124,0,-9.999,-9.999,1.057318,0,-9.999,-9.999,0.8058407,0,0.76097,0.76097,0.2326016,0,0.8023126,0.8023126,0.1810451,0
