specobjid,objid,dr7objid,ra,dec,rastring,decstring,nvote,p_el,p_cw,p_acw,p_edge,p_dk,p_mg,p_cs,p_el_debiased,p_cs_debiased,spiral,elliptical,uncertain
1939930827685128192,1237662199359996204,587736478135091514,233.8619,8.388139,15:35:26.86,+08:23:17.3,39,0.0509999990463257,0,0,0.949000000953674,0,0,0.949000000953674,0.025000000372529,0.975000023841858,1,0,0
700460959365359616,1237651252050460881,588007005802266848,243.1876,49.63033,16:12:45.02,+49:37:49.2,39,0.846000015735626,0,0,0.0260000005364418,0.128000006079674,0,0.0260000005364418,0.823000013828278,0.046000000089407,0,0,1
738635454902986752,1237652946919948416,587727225695043728,11.47462,-10.371,00:45:53.91,-10:22:15.6,38,0.237000003457069,0,0,0.0529999993741512,0.104999996721745,0.605000019073486,0.0529999993741512,0.230000004172325,0.0579999983310699,0,0,1
1306078846293927936,1237659324406956208,587733603182051534,214.3083,55.41478,14:17:14.00,+55:24:53.2,28,0.28600001335144,0,0.64300000667572,0.0710000023245811,0,0,0.71399998664856,0.104999996721745,0.894999980926514,1,0,0
1173290003229337600,1237658919071449211,587733412590518367,203.635,54.64058,13:34:32.39,+54:38:26.1,20,1,0,0,0,0,0,0,1,0,0,1,0
2044767062605195264,1237662264322097319,587736543097192686,227.1265,7.909056,15:08:30.36,+07:54:32.6,24,0.458000004291534,0.0829999968409538,0.0419999994337559,0.416999995708466,0,0,0.541999995708466,0.163000002503395,0.837000012397766,1,0,0
452662095289280512,1237666407380615361,587731512072601822,27.29729,-0.5537222,01:49:11.35,-00:33:13.4,33,0.0299999993294477,0.939000010490417,0.0299999993294477,0,0,0,0.970000028610229,0.0109999999403954,0.989000022411346,1,0,0
2647108392014866432,1237664869218058378,587739648350879799,154.568,29.57,10:18:16.32,+29:34:12.0,62,0.935000002384186,0,0,0.0160000007599592,0.0320000015199184,0.0160000007599592,0.0160000007599592,0.922999978065491,0.0280000008642673,0,0,1
1574105429326194688,1237661433784107239,588298662512623812,223.8288,39.81336,14:55:18.91,+39:48:48.1,29,0.620999991893768,0.0689999982714653,0.034000001847744,0.172000005841255,0.103000000119209,0,0.275999993085861,0.186000004410744,0.620000004768372,0,0,1
1052847574001674240,1237658200737841170,587732483806593141,133.6873,37.02694,08:54:44.96,+37:01:37.0,25,0.119999997317791,0.0399999991059303,0.560000002384186,0.119999997317791,0,0.159999996423721,0.720000028610229,0.0469999983906746,0.783999979496002,0,0,1
820946824872355840,1237656496170599120,587730774945694399,320.7151,11.40964,21:22:51.63,+11:24:34.7,31,0.83899998664856,0.0649999976158142,0,0.0320000015199184,0.0649999976158142,0,0.0970000028610229,0.83899998664856,0.0970000028610229,0,0,1
2434263014262728704,1237665428105003284,587739706880098584,232.3724,20.86147,15:29:29.37,+20:51:41.3,38,0.736999988555908,0.0260000005364418,0,0.0790000036358833,0.158000007271767,0,0.104999996721745,0.65200001001358,0.178000003099442,0,0,1
2979262070534465536,1237667782835175588,587742061610270909,186.0954,22.59736,12:24:22.89,+22:35:50.5,60,0.683000028133392,0.0829999968409538,0,0.100000001490116,0.133000001311302,0,0.18299999833107,0.370999991893768,0.418000012636185,0,0,1
1093335440443860992,1237658204511535166,587732483286630483,184.9874,49.99569,12:19:56.97,+49:59:44.5,29,0.689999997615814,0.034000001847744,0.034000001847744,0.172000005841255,0.0689999982714653,0,0.24099999666214,0.602999985218048,0.324999988079071,0,0,1
2586241076998203392,1237665368498176194,587739647273271470,145.528,26.01983,09:42:06.72,+26:01:11.4,31,0.676999986171722,0.0649999976158142,0,0.12899999320507,0.12899999320507,0,0.194000005722046,0.479999989271164,0.358999997377396,0,0,1
1507642968725547008,1237659162278822295,587733441053917617,249.0849,33.96208,16:36:20.38,+33:57:43.5,23,0.477999985218048,0,0.17399999499321,0.34799998998642,0,0,0.522000014781952,0.123000003397465,0.876999974250793,1,0,0
485333534962116608,1237651496290222447,587725775065317713,112.5829,36.80667,07:30:19.90,+36:48:24.0,27,0.888999998569489,0,0.0370000004768372,0.0740000009536743,0,0,0.111000001430511,0.617999970912933,0.381999999284744,1,0,0
522486308262668288,1237649962458939556,587724241234034872,58.6655,-6.091,03:54:39.72,-06:05:27.6,30,0.133000001311302,0.0329999998211861,0.800000011920929,0.0329999998211861,0,0,0.866999983787537,0.111000001430511,0.888999998569489,1,0,0
1581899861886789632,1237661464915673330,587735743690768639,242.5967,30.82539,16:10:23.21,+30:49:31.4,34,0.441000014543533,0,0.264999985694885,0.264999985694885,0.028999999165535,0,0.528999984264374,0.291999995708466,0.675999999046326,1,0,0
1950184591469864960,1237668348686172658,587736813675676041,245.3365,8.167916,16:21:20.75,+08:10:04.5,44,0.568000018596649,0.0450000017881393,0.068000003695488,0.114000000059605,0.136000007390976,0.068000003695488,0.226999998092651,0.389999985694885,0.36599999666214,0,0,1
1335414640686950400,1237658300057452790,587732578832548103,127.601,4.687444,08:30:24.25,+04:41:14.8,22,0.0450000017881393,0,0,0.954999983310699,0,0,0.954999983310699,0.0130000002682209,0.986999988555908,1,0,0
1616906666672941056,1237658611442712794,588297865800515726,165.1625,47.00486,11:00:38.99,+47:00:17.5,28,0.679000020027161,0,0,0.0710000023245811,0.25,0,0.0710000023245811,0.583999991416931,0.135000005364418,0,0,1
1606803528230135808,1237661871319875712,588016893322985614,154.9024,39.57228,10:19:36.58,+39:34:20.2,61,0.279000014066696,0.0329999998211861,0.0489999987185001,0.60699999332428,0.0329999998211861,0,0.689000010490417,0.090999998152256,0.870000004768372,0,0,1
2806914441407391744,1237667911660667028,587742190435762296,169.0969,24.18192,11:16:23.25,+24:10:54.9,26,0.423000007867813,0,0.153999999165535,0.384999990463257,0.0379999987781048,0,0.537999987602234,0.0839999988675117,0.860000014305115,1,0,0
918771747291949056,1237655374109802611,587729652884897933,247.6573,41.30636,16:30:37.75,+41:18:22.9,24,1,0,0,0,0,0,0,1,0,0,1,0
3092865806812342272,1237668332027248843,587742610802344125,218.4718,14.55078,14:33:53.23,+14:33:02.8,46,0.129999995231628,0,0,0.825999975204468,0.0219999998807907,0.0219999998807907,0.825999975204468,0.0410000011324883,0.912999987602234,1,0,0
1989602082235115520,1237664291539517513,587738570314612852,186.0508,15.70133,12:24:12.18,+15:42:04.8,72,0.194000005722046,0.111000001430511,0.152999997138977,0.472000002861023,0.0689999982714653,0,0.736000001430511,0.0410000011324883,0.879000008106232,0,0,1
963935561121294336,1237655126094315639,588010879846121576,210.4121,5.011722,14:01:38.90,+05:00:42.2,35,0.629000008106232,0.0860000029206276,0.114000000059605,0.0860000029206276,0.0860000029206276,0,0.28600001335144,0.483000010251999,0.421000003814697,0,0,1
3125559240693934080,1237667735060218009,587742013835313351,220.1504,18.55028,14:40:36.10,+18:33:01.0,52,0.768999993801117,0,0.096000000834465,0.0769999995827675,0.0579999983310699,0,0.172999992966652,0.527999997138977,0.391000002622604,0,0,1
2444348823519127552,1237665128028635394,587739406803730669,239.6,21.78078,15:58:23.99,+21:46:50.8,35,0.342999994754791,0.342999994754791,0.028999999165535,0.28600001335144,0,0,0.657000005245209,0.194999992847443,0.805000007152557,1,0,0
2476993603960858624,1237665549438288062,587739828213383407,242.096,15.99392,16:08:23.05,+15:59:38.1,54,0.629999995231628,0.0560000017285347,0.0189999993890524,0.296000003814697,0,0,0.370000004768372,0.18299999833107,0.816999971866608,1,0,0
2493988753815660544,1237667212133859435,587741490908954718,168.67,29.50942,11:14:40.80,+29:30:33.9,25,0.600000023841858,0,0.159999996423721,0.239999994635582,0,0,0.400000005960464,0.386000007390976,0.614000022411346,0,0,1
1543649501540018176,1237661871867166833,588017625618972791,186.4352,44.31995,12:25:44.45,+44:19:11.8,19,0.421000003814697,0,0,0.474000006914139,0.104999996721745,0,0.474000006914139,0.39300000667572,0.500999987125397,0,0,1
1049436063912716288,1237658205565026515,587732484340121795,126.0267,32.5305,08:24:06.40,+32:31:49.8,24,0.625,0,0.0419999994337559,0,0.125,0.208000004291534,0.0419999994337559,0.606000006198883,0.0570000000298023,0,0,1
534875606240749568,1237651753456632032,587726032231727335,141.5898,1.560028,09:26:21.54,+01:33:36.1,58,0.638000011444092,0.017000000923872,0.155000001192093,0.103000000119209,0.0860000029206276,0,0.275999993085861,0.197999998927116,0.638000011444092,0,0,1
1963578834636793856,0,587735348024246507,151.984,12.28078,10:07:56.17,+12:16:50.8,24,0.875,0,0,0.0419999994337559,0.0829999968409538,0,0.0419999994337559,0.853999972343445,0.0610000006854534,0,1,0
487571041057531904,1237651190813098267,587725469588193562,116.0207,36.97792,07:44:04.97,+36:58:40.5,26,0.768999993801117,0,0.0379999987781048,0.19200000166893,0,0,0.231000006198883,0.541999995708466,0.458000004291534,1,0,0
496652457263261696,1237651250946375933,588007004698181882,125.4387,47.16431,08:21:45.29,+47:09:51.5,48,0.916999995708466,0.0419999994337559,0,0.0419999994337559,0,0,0.0829999968409538,0.514999985694885,0.485000014305115,1,0,0
2099843514002073600,1237663787950670150,587738066725765399,112.1791,42.74703,07:28:42.99,+42:44:49.3,75,0.439999997615814,0.0130000002682209,0.0529999993741512,0.10700000077486,0.293000012636185,0.0930000022053719,0.172999992966652,0.219999998807907,0.27700001001358,0,0,1
621597662189217792,1237654383587819737,588010137339625656,134.7762,52.06342,08:59:06.29,+52:03:48.3,31,0.547999978065491,0,0,0.28999999165535,0.0320000015199184,0.12899999320507,0.28999999165535,0.150000005960464,0.574000000953674,0,0,1
1972655033681995776,1237664130484011215,587738409259106509,167.6962,13.339,11:10:47.08,+13:20:20.4,34,0.324000000953674,0.352999985218048,0,0.206000000238419,0.028999999165535,0.0879999995231628,0.559000015258789,0.0869999974966049,0.763999998569489,0,0,1
541594445963880448,1237648722827411740,587727942422561001,148.2326,1.0715,09:52:55.83,+01:04:17.4,30,0.600000023841858,0.0329999998211861,0.0670000016689301,0.200000002980232,0.100000001490116,0,0.300000011920929,0.233999997377396,0.603999972343445,0,0,1
719541885697288192,1237652600637817431,587726879412912698,318.8936,-6.284861,21:15:34.46,-06:17:05.5,34,0.705999970436096,0,0.028999999165535,0.118000000715256,0.146999999880791,0,0.146999999880791,0.389999985694885,0.365000009536743,0,0,1
2069528881513129984,1237662685753966728,587738953106718803,209.8528,35.82164,13:59:24.67,+35:49:17.9,26,0.537999987602234,0.0769999995827675,0,0.115000002086163,0.268999993801117,0,0.19200000166893,0.305000007152557,0.337999999523163,0,0,1
1559493193748211712,1237662307804512526,587736586579607800,227.091,35.34489,15:08:21.84,+35:20:41.6,53,0.112999998033047,0,0.340000003576279,0.546999990940094,0,0,0.887000024318695,0.068000003695488,0.931999981403351,1,0,0
1894938529130113024,1237662301909156087,588018055660962033,243.201,34.30606,16:12:48.25,+34:18:21.8,30,0.467000007629395,0,0.0670000016689301,0.43299999833107,0.0329999998211861,0,0.5,0.24600000679493,0.71399998664856,1,0,0
3132299522487642112,1237668365848477882,587742013304537285,234.1153,14.56394,15:36:27.67,+14:33:50.2,30,0.600000023841858,0,0.100000001490116,0.100000001490116,0.200000002980232,0,0.200000002980232,0.409000009298325,0.344999998807907,0,0,1
2947654685101680640,1237668297135816815,587742575910912130,198.2212,18.81072,13:12:53.09,+18:48:38.6,28,0.53600001335144,0.0710000023245811,0.0710000023245811,0.25,0.0710000023245811,0,0.39300000667572,0.337000012397766,0.578999996185303,0,0,1
2201220137531500544,1237664878343946325,587739157119041636,153.9761,32.83344,10:15:54.26,+32:50:00.4,27,0.592999994754791,0,0,0.333000004291534,0.0740000009536743,0,0.333000004291534,0.365000009536743,0.542999982833862,0,0,1
1460451383193921536,1237661065481224616,587735344256319921,129.4926,7.396722,08:37:58.23,+07:23:48.2,53,0.642000019550323,0.0379999987781048,0.0570000000298023,0.188999995589256,0.0750000029802322,0,0.282999992370605,0.300000011920929,0.582000017166138,0,0,1
2375713183034796032,1237665226238001192,587739505013096499,201.7375,30.92222,13:26:56.99,+30:55:20.0,23,0,0.0430000014603138,0.957000017166138,0,0,0,1,0,1,1,0,0
1857861068500527104,1237662663749665001,587736942524760306,230.6825,31.10139,15:22:43.79,+31:06:05.0,52,0.345999985933304,0,0,0.558000028133392,0.0379999987781048,0.0579999983310699,0.558000028133392,0.174999997019768,0.714999973773956,1,0,0
1646117942816958464,1237662193994629259,588017947746435203,200.1517,40.96261,13:20:36.41,+40:57:45.4,34,0.882000029087067,0,0,0.0590000003576279,0.0590000003576279,0,0.0590000003576279,0.846000015735626,0.0939999967813492,0,0,1
1626982041608284160,1237661965816365117,588017719568171070,175.381,41.01456,11:41:31.45,+41:00:52.4,29,0.75900000333786,0,0.034000001847744,0.103000000119209,0.0689999982714653,0.034000001847744,0.137999996542931,0.702000021934509,0.19200000166893,0,0,1
1572931425332652032,1237661434320322726,588298663048839427,222.3443,40.73411,14:49:22.62,+40:44:02.8,67,0.312999993562698,0,0,0.0149999996647239,0.119000002741814,0.551999986171722,0.0149999996647239,0.312999993562698,0.0149999996647239,0,0,1
1319705370200926208,1237659330852159909,587733609627255003,247.3092,39.7057,16:29:14.20,+39:42:20.5,57,0.806999981403351,0.0179999992251396,0,0.0529999993741512,0.123000003397465,0,0.0700000002980232,0.805000007152557,0.0719999969005585,0,0,1
2997272621189457920,1237667447270801506,587741726045896821,195.1825,24.62492,13:00:43.81,+24:37:29.7,32,0.718999981880188,0.0309999994933605,0.061999998986721,0.0309999994933605,0.156000003218651,0,0.125,0.321999996900558,0.360000014305115,0,0,1
1801523740551440384,1237661949169565810,588017702921371752,158.741,10.76972,10:34:57.85,+10:46:11.0,30,0.232999995350838,0.0329999998211861,0,0.732999980449677,0,0,0.767000019550323,0.0570000000298023,0.943000018596649,1,0,0
1586472180957341696,1237662642271420674,588018089474523527,248.416,25.07322,16:33:39.84,+25:04:23.6,27,0.444000005722046,0.0740000009536743,0.0370000004768372,0.296000003814697,0.148000001907349,0,0.407000005245209,0.241999998688698,0.580999970436096,0,0,1
2724764704529475584,1237670359250633062,587744638025728353,121.8791,11.84872,08:07:30.98,+11:50:55.4,28,0.46399998664856,0,0,0.25,0.25,0.0359999984502792,0.25,0.165000006556511,0.421999990940094,0,0,1
2851969961897781248,1237665566084891286,587739844859986466,248.1404,11.68883,16:32:33.70,+11:41:19.8,29,0.172000005841255,0.034000001847744,0.275999993085861,0.448000013828278,0,0.0689999982714653,0.75900000333786,0.0520000010728836,0.871999979019165,1,0,0
334526715529291776,1237648722314002606,588848900995940543,201.7943,0.7338333,13:27:10.63,+00:44:01.8,29,0.689999997615814,0,0.0689999982714653,0.172000005841255,0.0689999982714653,0,0.24099999666214,0.486000001430511,0.428999990224838,0,0,1
466142658876696576,1237666300019605762,587731512083611842,52.39117,-0.4509445,03:29:33.88,-00:27:03.4,35,0.229000002145767,0,0.028999999165535,0.71399998664856,0.028999999165535,0,0.742999970912933,0.0370000004768372,0.929000020027161,1,0,0
2241756657413548032,1237665331460112436,587739610235207720,177.1471,33.13447,11:48:35.30,+33:08:04.1,32,0.593999981880188,0,0.0309999994933605,0.25,0.125,0,0.28099998831749,0.428000003099442,0.428999990224838,0,0,1
2284455922858223616,1237665329320296528,587739608095391826,197.7905,31.03953,13:11:09.72,+31:02:22.3,51,0.626999974250793,0,0,0.157000005245209,0.216000005602837,0,0.157000005245209,0.591000020503998,0.190999999642372,0,0,1
1649453035958593536,1237661434851950741,588298663580467394,207.1941,45.53075,13:48:46.59,+45:31:50.7,33,0.455000013113022,0.0610000006854534,0.0610000006854534,0.393999993801117,0.0299999993294477,0,0.514999985694885,0.356000006198883,0.612999975681305,1,0,0
1451396626219296768,1237661957226954942,587735491357442199,220.3677,45.33017,14:41:28.25,+45:19:48.6,34,0.587999999523163,0,0.0590000003576279,0.175999999046326,0.175999999046326,0,0.234999999403954,0.217999994754791,0.486999988555908,0,0,1
1828470851368937472,1237658423564435587,588017729224966298,184.3598,7.319695,12:17:26.36,+07:19:10.9,23,0.739000022411346,0,0.17399999499321,0.0869999974966049,0,0,0.261000007390976,0.291000008583069,0.708999991416931,1,0,0
1363501670553643008,1237660635449917598,588297864178434200,134.3185,34.42855,08:57:16.43,+34:25:42.8,31,0.612999975681305,0,0.0649999976158142,0.257999986410141,0.0649999976158142,0,0.323000013828278,0.184000000357628,0.699000000953674,0,0,1
3101914242350082048,1237668297139355815,587742575914451104,206.726,17.91139,13:46:54.25,+17:54:41.0,26,0.537999987602234,0.0769999995827675,0.0769999995827675,0,0.30799999833107,0,0.153999999165535,0.409000009298325,0.24099999666214,0,0,1
1060727774844577792,1237657874332319871,587732153107415165,149.3964,44.32464,09:57:35.13,+44:19:28.7,35,0.771000027656555,0,0,0.0860000029206276,0.14300000667572,0,0.0860000029206276,0.742999970912933,0.112000003457069,0,0,1
1074219877029406720,1237655109450858601,587729388225953915,180.9765,60.81858,12:03:54.36,+60:49:06.9,30,0.933000028133392,0,0,0.0329999998211861,0,0.0329999998211861,0.0329999998211861,0.922999978065491,0.0430000014603138,0,1,0
1050575982961911808,1237657773929464121,587732471998709942,129.407,35.09753,08:37:37.67,+35:05:51.1,54,0.666999995708466,0,0,0.0189999993890524,0.0930000022053719,0.222000002861023,0.0189999993890524,0.638000011444092,0.0350000001490116,0,0,1
600266586888103936,1237651736308875629,587726015083970899,214.4334,2.086222,14:17:44.02,+02:05:10.4,33,0.241999998688698,0.0299999993294477,0.090999998152256,0.606000006198883,0.0299999993294477,0,0.726999998092651,0.112000003457069,0.855000019073486,1,0,0
2086420955189504000,1237662697576727017,587736976351822257,244.1921,21.69519,16:16:46.10,+21:41:42.7,24,0.125,0.0419999994337559,0,0.75,0.0829999968409538,0,0.791999995708466,0.0240000002086163,0.88400000333786,1,0,0
2350949707712325632,1237664294220726446,587738572995821738,197.0897,38.93219,13:08:21.52,+38:55:55.9,26,0.537999987602234,0.0769999995827675,0,0.153999999165535,0.231000006198883,0,0.231000006198883,0.158000007271767,0.453999996185303,0,0,1
2511950651030792192,1237667441897046170,587741720672141430,184.1879,26.65317,12:16:45.09,+26:39:11.4,28,0.0359999984502792,0,0.10700000077486,0.85699999332428,0,0,0.96399998664856,0.00499999988824129,0.995000004768372,1,0,0
1944572690127939584,1237662200435638590,587736812062048561,238.2608,8.429222,15:53:02.60,+08:25:45.2,29,0.792999982833862,0,0.034000001847744,0,0.137999996542931,0.034000001847744,0.034000001847744,0.792999982833862,0.034000001847744,0,0,1
2439834509223421952,1237665549435863679,587739828210958912,236.8036,17.95756,15:47:12.86,+17:57:27.2,19,0.316000014543533,0,0,0.210999995470047,0.368000000715256,0.104999996721745,0.210999995470047,0.257999986410141,0.250999987125397,0,0,1
855854666364250112,1237673308821782624,587729387135565933,125.8119,41.68308,08:23:14.86,+41:40:59.1,23,0.825999975204468,0.0430000014603138,0,0,0.129999995231628,0,0.0430000014603138,0.689000010490417,0.135000005364418,0,0,1
1813913038529521664,1237661951326290047,588017705078096019,180.1874,13.57478,12:00:44.98,+13:34:29.2,27,0,1,0,0,0,0,1,0,1,1,0,0
2944243175012722688,1237668625700618426,587742904475713722,194.1611,18.49,12:56:38.67,+18:29:24.0,48,0.208000004291534,0.061999998986721,0,0.728999972343445,0,0,0.791999995708466,0.103000000119209,0.897000014781952,1,0,0
2031294746076407808,1237662264850186452,587736543625281806,207.0213,10.31981,13:48:05.11,+10:19:11.3,29,0.654999971389771,0.0689999982714653,0.034000001847744,0.103000000119209,0.137999996542931,0,0.207000002264977,0.563000023365021,0.291000008583069,0,0,1
2013245997592897536,1237663530266263630,587737809041358930,146.1042,64.52631,09:44:25.01,+64:31:34.7,31,0.83899998664856,0,0,0.0970000028610229,0.0320000015199184,0.0320000015199184,0.0970000028610229,0.727999985218048,0.197999998927116,0,0,1
2263178718157498368,1237664818215518415,587739096990613717,188.1105,36.92953,12:32:26.52,+36:55:46.3,28,0.96399998664856,0,0,0,0.0359999984502792,0,0,0.96399998664856,0,0,1,0
2814843295690156032,1237667736113840205,587742014888935510,171.051,22.65236,11:24:12.24,+22:39:08.5,44,0.726999998092651,0,0.0450000017881393,0.136000007390976,0.068000003695488,0.0230000000447035,0.181999996304512,0.620999991893768,0.28099998831749,0,0,1
2828286744435124224,1237661070871298136,587735349646393430,178.9758,15.8745,11:55:54.19,+15:52:28.2,50,0.899999976158142,0,0,0.0399999991059303,0.0399999991059303,0.0199999995529652,0.0399999991059303,0.888000011444092,0.0520000010728836,0,1,0
1796993201345685504,1237664670043799660,588016890636206173,149.2928,35.60814,09:57:10.26,+35:36:29.3,40,0.725000023841858,0,0,0,0.125,0.150000005960464,0,0.725000023841858,0,0,0,1
1597785886097958912,1237662474230366486,587736753005461783,242.2615,33.00108,16:09:02.75,+33:00:03.9,31,0.805999994277954,0.0320000015199184,0,0,0.160999998450279,0,0.0320000015199184,0.800999999046326,0.0370000004768372,0,1,0
1817296785111017472,1237661950791319756,588017704543125652,184.7187,13.13783,12:18:52.49,+13:08:16.2,58,0.845000028610229,0,0.017000000923872,0.0689999982714653,0.0689999982714653,0,0.0860000029206276,0.64300000667572,0.256000012159348,0,0,1
2060550562776115200,1237662267535655118,587736546310750484,224.3481,5.739278,14:57:23.55,+05:44:21.4,26,0,0,0.653999984264374,0.345999985933304,0,0,1,0,1,1,0,0
2652723323254892544,1237665367429873794,587739646204969088,159.1028,28.88328,10:36:24.68,+28:52:59.8,23,0.129999995231628,0.0430000014603138,0.129999995231628,0.34799998998642,0.261000007390976,0.0869999974966049,0.522000014781952,0.0469999983906746,0.579999983310699,0,0,1
1380398961390544896,1237658492814753922,587732771589849229,176.5603,10.02294,11:46:14.46,+10:01:22.6,41,0.488000005483627,0.0489999987185001,0.244000002741814,0.145999997854233,0.0729999989271164,0,0.439000010490417,0.114000000059605,0.771000027656555,1,0,0
1006627952990906368,1237657595687928289,587731874463023582,125.337,39.33928,08:21:20.89,+39:20:21.4,24,0.833000004291534,0,0.0419999994337559,0.0419999994337559,0.0829999968409538,0,0.0829999968409538,0.497999995946884,0.321999996900558,0,0,1
499981228968011776,1237651272960442651,587725551735537844,126.7096,51.94611,08:26:50.31,+51:56:46.0,39,0.153999999165535,0.537999987602234,0,0.231000006198883,0,0.0769999995827675,0.768999993801117,0.028999999165535,0.884999990463257,1,0,0
1802712313040496640,1237660671431540961,587734950206636206,161.9955,12.43675,10:47:58.91,+12:26:12.3,27,0.851999998092651,0.0370000004768372,0,0.0740000009536743,0.0370000004768372,0,0.111000001430511,0.551999986171722,0.379000008106232,0,0,1
831015878370813952,1237656243309969773,587727223551426831,337.2713,14.40328,22:29:05.12,+14:24:11.8,61,0.556999981403351,0,0.0659999996423721,0.148000001907349,0.212999999523163,0.0160000007599592,0.212999999523163,0.25,0.40599998831749,0,0,1
2491717162775898112,1237665328772022353,587739607547117669,167.5233,30.16889,11:10:05.58,+30:10:08.0,57,0.316000014543533,0.0179999992251396,0,0.648999989032745,0.0179999992251396,0,0.666999995708466,0.202000007033348,0.778999984264374,1,0,0
1076457383124822016,1237658312404500567,587732591179595871,186.4617,60.351,12:25:50.80,+60:21:03.6,29,0.207000002264977,0.379000008106232,0.034000001847744,0.24099999666214,0.137999996542931,0,0.654999971389771,0.207000002264977,0.654999971389771,0,0,1
1379301374344325120,1237660613975867516,587734892750962816,174.9907,9.740055,11:39:57.77,+09:44:24.2,23,0.912999987602234,0,0,0.0430000014603138,0.0430000014603138,0,0.0430000014603138,0.816999971866608,0.130999997258186,0,0,1
2425190949391984640,1237665101143081189,587739379918176483,228.3619,26.0485,15:13:26.86,+26:02:54.6,53,0.584999978542328,0,0,0.170000001788139,0.245000004768372,0,0.170000001788139,0.547999978065491,0.202999994158745,0,0,1
1937680126577764352,1237662198822273391,587736477597368671,231.8415,8.239833,15:27:21.95,+08:14:23.4,72,0.805999994277954,0.0140000004321337,0.0419999994337559,0.0970000028610229,0.0419999994337559,0,0.152999997138977,0.47299998998642,0.451999992132187,0,0,1
2924133652868655104,1237668624623730838,587742903398826008,186.529,17.74339,12:26:06.97,+17:44:36.2,20,0.300000011920929,0.0500000007450581,0.100000001490116,0.550000011920929,0,0,0.699999988079071,0.293999999761581,0.705999970436096,0,0,1
2847412211322742784,1237668332038914115,587742610814009417,245.103,8.923417,16:20:24.72,+08:55:24.3,33,0.666999995708466,0,0.0610000006854534,0.120999999344349,0.0610000006854534,0.090999998152256,0.181999996304512,0.282999992370605,0.441000014543533,0,0,1
2992666217174558720,1237667910593740834,587742189368836141,186.199,24.21814,12:24:47.77,+24:13:05.3,30,0.367000013589859,0.100000001490116,0.166999995708466,0.333000004291534,0.0329999998211861,0,0.600000023841858,0.152999997138977,0.806999981403351,1,0,0
475147658135103488,1237666090051436555,587724232104149067,17.87979,14.20606,01:11:31.15,+14:12:21.8,36,0.0829999968409538,0.0280000008642673,0.0280000008642673,0.388999998569489,0.277999997138977,0.194000005722046,0.444000005722046,0.0379999987781048,0.47299998998642,0,0,1
2205792456602052608,1237665128534114498,587739407309209776,158.2767,32.07492,10:33:06.41,+32:04:29.7,57,0.193000003695488,0.0179999992251396,0.104999996721745,0.123000003397465,0.104999996721745,0.456000000238419,0.24600000679493,0.105999998748302,0.287999987602234,0,0,1
2830670210850121728,1237667448875057412,587741727650152711,179.211,26.11219,11:56:50.63,+26:06:43.9,58,0.602999985218048,0.017000000923872,0.172000005841255,0.189999997615814,0.017000000923872,0,0.379000008106232,0.150000005960464,0.816999971866608,1,0,0
1862379516970690560,1237662663216202196,587736941991297511,238.3542,27.02372,15:53:25.00,+27:01:25.4,31,0.0649999976158142,0,0.580999970436096,0.0649999976158142,0.0320000015199184,0.257999986410141,0.644999980926514,0.0199999995529652,0.679000020027161,0,0,1
2898083746039228416,1237671260661678312,587745539436773625,133.1645,10.43725,08:52:39.48,+10:26:14.1,63,0.428999990224838,0.111000001430511,0.0790000036358833,0.301999986171722,0.0790000036358833,0,0.492000013589859,0.257999986410141,0.65200001001358,0,0,1
972836932063094784,1237657628973990142,588013382725796115,129.3872,35.93017,08:37:32.93,+35:55:48.6,71,0.887000024318695,0,0.0280000008642673,0.0560000017285347,0.0140000004321337,0.0140000004321337,0.0850000008940697,0.781000018119812,0.187000006437302,0,0,1
2917316954127624192,1237667781212438618,587745245241606148,156.6946,18.79828,10:26:46.70,+18:47:53.8,24,0.5,0.25,0.0419999994337559,0.166999995708466,0.0419999994337559,0,0.458000004291534,0.105999998748302,0.825999975204468,1,0,0
1469358523434428416,1237660585515352171,587734948052140258,145.9152,8.935333,09:43:39.65,+08:56:07.2,18,0.777999997138977,0,0.111000001430511,0.111000001430511,0,0,0.222000002861023,0.587999999523163,0.412000000476837,0,0,1
1983967634546255872,1237661069797097596,587735348572192778,177.8676,15.04106,11:51:28.22,+15:02:27.8,33,0.303000003099442,0.090999998152256,0.151999995112419,0.393999993801117,0.0610000006854534,0,0.635999977588654,0.194000005722046,0.741999983787537,1,0,0
2557086701352675328,1237667107963666769,587741386738762043,126.7393,18.14214,08:26:57.44,+18:08:31.7,67,0.970000028610229,0,0,0.0149999996647239,0.0149999996647239,0,0.0149999996647239,0.970000028610229,0.0149999996647239,0,1,0
885017289068406784,1237655463773274238,588011217525080188,206.1653,60.08892,13:44:39.67,+60:05:20.1,38,0.711000025272369,0,0.0529999993741512,0.184000000357628,0.0529999993741512,0,0.237000003457069,0.649999976158142,0.296000003814697,0,0,1
702707816795760640,1237654952129003771,587729409686700312,246.5529,47.1705,16:26:12.69,+47:10:13.8,64,0.703000009059906,0,0.0309999994933605,0.172000005841255,0.0939999967813492,0,0.202999994158745,0.561999976634979,0.333000004291534,0,0,1
2009737180624218112,1237651540312916121,587737807964536943,135.8594,59.27772,09:03:26.25,+59:16:39.8,23,0.782999992370605,0,0.0430000014603138,0.129999995231628,0.0430000014603138,0,0.17399999499321,0.711000025272369,0.244000002741814,0,0,1
